1.000000000000000056e-01 -1.950414363435101661e+00 2.002748224474437330e-02 9.840383944903322577e-01 2.750554437591645751e-04
1.489795918367347038e-01 -1.926961327488137199e+00 2.064760904938700570e-02 9.768381825549313779e-01 4.139509505467912410e-04
1.979591836734693744e-01 -1.903451801454469017e+00 2.203472583828581730e-02 9.691686230436278304e-01 6.246204714555060296e-04
2.469387755102040727e-01 -1.875317191584010779e+00 2.175985653668634570e-02 9.602811029228288664e-01 7.255961669241252484e-04
2.959183673469387710e-01 -1.851375246847278833e+00 2.143658259509885131e-02 9.520579745090135271e-01 8.952994181612286334e-04
3.448979591836734970e-01 -1.827883975528473925e+00 2.098529785923336152e-02 9.442285315673981660e-01 1.064355603273995764e-03
3.938775510204081121e-01 -1.801621201570538844e+00 2.261260002268133951e-02 9.353779753135997854e-01 1.364011106248289723e-03
4.428571428571428381e-01 -1.773478250304220571e+00 2.231087241594159956e-02 9.264710771992243910e-01 1.483805112416134928e-03
4.918367346938775642e-01 -1.745855416201572474e+00 2.231740254067658691e-02 9.171291134642618470e-01 1.671619376251094356e-03
5.408163265306121792e-01 -1.718647240549837862e+00 2.255387786832165065e-02 9.081666073689756979e-01 1.879676718180877662e-03
5.897959183673469052e-01 -1.685511766004513579e+00 2.479005129686247602e-02 8.967582273060763498e-01 2.204165393291775132e-03
6.387755102040816313e-01 -1.659298348931633083e+00 2.457813032007005391e-02 8.887365931295140298e-01 2.377740239711365489e-03
6.877551020408162463e-01 -1.629730929130418504e+00 2.620554986687653395e-02 8.783673998140200112e-01 2.763291110275982974e-03
7.367346938775509724e-01 -1.597048031011495617e+00 2.702482931373755698e-02 8.661466689141877895e-01 3.179200117081339063e-03
7.857142857142856984e-01 -1.566572744153588159e+00 2.931882405633353533e-02 8.545492821805339423e-01 4.010589854838758975e-03
8.346938775510203135e-01 -1.534854948974717193e+00 2.923522053423328534e-02 8.434908604024436984e-01 4.214795257409756184e-03
8.836734693877550395e-01 -1.488783164041451501e+00 3.344961424164425573e-02 8.263207450452473291e-01 5.288732892993489032e-03
9.326530612244897656e-01 -1.436849561045143497e+00 3.705846407716635593e-02 8.057329554939256511e-01 6.765245551470634375e-03
9.816326530612243806e-01 -1.400035400526945528e+00 3.782332450090724468e-02 7.908571188579185396e-01 8.340537605227654749e-03
1.030612244897959107e+00 -1.354583101787043775e+00 4.119347068349867025e-02 7.716334020319441933e-01 9.994319327599305094e-03
1.079591836734693944e+00 -1.312911898327869586e+00 4.135482579661686059e-02 7.551223909510313970e-01 1.059554691826420161e-02
1.128571428571428559e+00 -1.255904963805283936e+00 4.224166617531923545e-02 7.273729581896575258e-01 1.309881466080178164e-02
1.177551020408163396e+00 -1.194530679012009156e+00 4.556618729609120816e-02 6.985892558935588026e-01 1.610441845314123169e-02
1.226530612244898011e+00 -1.141930011822723134e+00 4.610442751189556404e-02 6.718783045451405256e-01 1.852177835526054930e-02
1.275510204081632626e+00 -1.086009057280709289e+00 4.505024560083527307e-02 6.419067642402641605e-01 2.039646578925920564e-02
1.324489795918367463e+00 -1.024491888456443789e+00 4.317833973517937185e-02 6.132994649078140625e-01 2.114683182653384272e-02
1.373469387755102078e+00 -9.819557459783174735e-01 4.124114114918361884e-02 5.904371660931387877e-01 2.169833398396015661e-02
1.422448979591836693e+00 -9.263540267384002824e-01 3.870291418661178651e-02 5.584706426401083723e-01 2.215413085996733797e-02
1.471428571428571530e+00 -8.884092256510678354e-01 3.618485893922800123e-02 5.364557245007139930e-01 2.224049578968954888e-02
1.520408163265306145e+00 -8.346115152776940604e-01 3.405897409207574861e-02 5.048347782404992712e-01 2.194455025989790545e-02
1.569387755102040760e+00 -7.985722237903831733e-01 3.195985742554936782e-02 4.877323689970465281e-01 2.162082397991047997e-02
1.618367346938775597e+00 -7.547321555534467485e-01 2.801405995006949270e-02 4.640073303268807403e-01 2.003957845876108007e-02
1.667346938775510212e+00 -7.346627618601673237e-01 2.579316195602357475e-02 4.516267522905960674e-01 1.955470447546887175e-02
