-8.639236492977147019e-01 -9.027390322593106253e-01 -7.509969606984072676e-01 -8.666110928545812664e-01 -6.675492732795388351e-01 -7.775161993052519538e-01 -7.784678076792997947e-01 -9.137755098370680118e-01 -5.072216254760175680e-01 -3.991463337388672650e-01 -5.488107070439759427e-01 -1.175597781351949561e-01 2.235996039275895547e-02 -2.549064473421964738e-01 -3.979986066996329258e-02 -4.458442830284306546e-01
-1.174170662204988558e+00 -1.126767751117411231e+00 -5.449616905725382932e-01 -1.152875404742288001e+00 -3.672861560322592811e-01 -6.337994561731743470e-01 -4.669115509889497639e-01 -5.247978983614053350e-01 -4.371529522450999794e-01 -4.390810919896503961e-01 2.019431972730263009e-02 -7.161725879996049260e-01 -4.607637343262314666e-01 -1.070146366199849597e+00 -5.759045198099836949e-01 -6.389227441107392380e-01
-7.637665191734686054e-01 -1.356456024765734014e+00 -7.137662139689269214e-01 -8.024725114823640926e-01 -4.687854676867320713e-01 -3.089560654565574049e-01 4.473340706332211425e-02 -8.256471034705724632e-01 -6.486201066396147796e-01 -6.400046885603052349e-01 -5.823895954249899143e-01 -8.234164498015603684e-01 -5.840742440958665016e-01 -6.611012459086863524e-01 -8.019533426877487603e-01 -9.296427757615204346e-01
-6.869754870488825604e-01 -1.185588779556051797e+00 -1.495781385061125679e+00 -1.013327175261557356e+00 -9.242500045211216042e-01 4.949508234398597439e-01 -1.128147001492633278e-01 -8.253463891317472934e-01 -1.183191593468974068e+00 -9.399954898136685388e-01 -1.791442083342508484e-01 -1.909843601588054607e-01 -8.843070076022865322e-01 -2.418145729273406541e-01 -4.002514583600073617e-01 -6.733303074308609748e-01
-3.582198325423502916e-01 -9.956473269594429132e-01 -6.440923007891519170e-01 -1.144867124508717415e+00 -1.992755511706249538e-01 -4.788306581506979187e-01 -6.664835931932900914e-01 -6.698807691422743460e-01 -1.515070887708029446e+00 -9.707848911826173488e-01 -5.217187005277719170e-01 1.141882760195237628e-01 -1.942743296521425300e-01 -8.130458759647966882e-02 -2.348684674359452773e-01 -2.670571502880565995e-01
-9.124381151106690513e-02 -8.060572001418231380e-01 -9.602630896729967835e-01 -9.556045357116166317e-01 -9.046083883095424882e-01 1.328279784454640955e-01 -8.309998590234189964e-01 -3.901656595394339400e-01 -1.064961208603442788e+00 -1.037679074554263892e+00 1.580515161851598904e-01 -2.124246310783340919e-01 -4.619349322351472553e-01 -3.518363076045335491e-01 -4.413916275172199422e-01 -3.481302662972849959e-01
-8.577084340623101211e-01 -1.055462629786046991e+00 -1.279436543686845784e+00 -1.512720457060959811e+00 -9.392611611529697591e-01 -3.904550404113347195e-01 -3.640298067123512449e-01 4.022797806707217871e-02 -3.508797434482576610e-02 1.379641740484284229e-01 1.237358429299703633e-01 -1.881171262497747798e-01 -8.255146217904745232e-01 -1.618849429319733912e-02 -2.154971307744398823e-01 -4.143409757036979890e-01
-1.613232271048219424e+00 -5.543634802514179061e-01 -1.076144386924001051e+00 -9.598594807293410192e-01 -6.906290269215296096e-01 -1.650744359283709550e-01 -7.459000444455640144e-01 -3.149744153941248515e-01 3.510054102975087020e-01 3.097991746225906701e-02 -2.625364350038490446e-01 -9.643197892130165316e-01 -6.177018475555740018e-01 -7.086209702884239681e-01 -6.072279166060631228e-01 -4.808893339860579319e-01
-5.388691171923021273e-01 -1.177758777622786246e+00 -5.650446631041071699e-01 -3.604007000835674490e-01 -3.648921953948934815e-01 -9.421191907509507413e-01 -9.829216882349792739e-01 -1.558701546563310836e-01 -8.865520823496288172e-02 -2.863186961226579230e-01 -3.852754783578068443e-01 -1.090834510831745430e+00 -2.460183708585594597e-01 -1.103132000040390803e+00 -8.915030598919182481e-01 -1.006535153496761925e+00
-1.289389715934401714e-01 -8.239939572871037843e-01 -3.919954351077115789e-02 -1.024951043286971841e-01 -4.398416456997111812e-01 -6.764960203393093341e-01 -5.689651002081919096e-01 3.346145655766949445e-02 -3.456710724705659987e-01 -6.751808615454596429e-01 -7.264197652227283308e-01 -2.535971765450028004e-01 -5.711470582347707436e-01 -1.130423915933002066e+00 -8.053208118629983092e-01 -4.954646619390260520e-01
