1.000000000000000056e-01 -1.949035348763597630e+00 2.978767749883814552e-03 9.761687183787178812e-01 2.478441834985467551e-04
1.489795918367347038e-01 -1.923979602831298319e+00 2.868481844598850909e-03 9.649250251790550958e-01 3.451489019517855398e-04
1.979591836734693744e-01 -1.898346843553501362e+00 3.411241138147987160e-03 9.530821006430032494e-01 4.922316455614164817e-04
2.469387755102040727e-01 -1.872585750708812835e+00 3.115600350525988497e-03 9.409385933273192171e-01 5.265909617033513518e-04
2.959183673469387710e-01 -1.845710838911148732e+00 3.419673246281560927e-03 9.281331525597632526e-01 6.896696732989912810e-04
3.448979591836734970e-01 -1.818210941278862292e+00 3.462426610693834696e-03 9.160506257299059207e-01 7.895200911676353338e-04
3.938775510204081121e-01 -1.793044865824240830e+00 3.387366950968802130e-03 9.041487524329593350e-01 9.065619981434683327e-04
4.428571428571428381e-01 -1.762475962971466137e+00 3.447883793824342308e-03 8.903535076254606162e-01 1.028683285611546854e-03
4.918367346938775642e-01 -1.735219547282893515e+00 3.485898859975119189e-03 8.768312558678651447e-01 1.203283622697323045e-03
5.408163265306121792e-01 -1.706244516375943654e+00 3.721416062586005782e-03 8.632486549413072030e-01 1.299432396128254869e-03
5.897959183673469052e-01 -1.675918500496452967e+00 3.815987458301749700e-03 8.484922618774466407e-01 1.474035080567702525e-03
6.387755102040816313e-01 -1.643686397305856861e+00 3.914184263831655547e-03 8.324472200478325590e-01 1.678576692908040390e-03
6.877551020408162463e-01 -1.611096904773658967e+00 4.145126270822646272e-03 8.180576031933003422e-01 1.838264544539855525e-03
7.367346938775509724e-01 -1.576861516224095983e+00 4.355097855774007695e-03 8.003804622271561975e-01 2.128492398231955282e-03
7.857142857142856984e-01 -1.540675368616174712e+00 4.541533148885341063e-03 7.817713453066874596e-01 2.507472545506438371e-03
8.346938775510203135e-01 -1.499333584175523759e+00 5.142090316268133413e-03 7.612810120152112559e-01 2.850691069941009830e-03
8.836734693877550395e-01 -1.458521399339164359e+00 5.430109049703001067e-03 7.384702766055419865e-01 3.466854443797846245e-03
9.326530612244897656e-01 -1.408070765226004495e+00 6.120918060452968518e-03 7.092127438021260666e-01 4.741882040703991608e-03
9.816326530612243806e-01 -1.354210118118344797e+00 7.198147305268016820e-03 6.731755469116790236e-01 7.206405107676819646e-03
1.030612244897959107e+00 -1.295765967577735100e+00 8.097409146950689321e-03 6.278382313144200699e-01 1.066718656631926269e-02
1.079591836734693944e+00 -1.230270669977728604e+00 8.561105967817764575e-03 5.728231507202067307e-01 1.488074753008355490e-02
1.128571428571428559e+00 -1.156631737284204986e+00 9.036393078708269272e-03 5.040406723559083257e-01 1.865122287138465396e-02
1.177551020408163396e+00 -1.084951135280112888e+00 8.224846672232229150e-03 4.375298878212057208e-01 1.948061255358184488e-02
1.226530612244898011e+00 -1.027569598141202079e+00 7.605410087454021403e-03 3.831983061065682428e-01 1.863358744477290954e-02
1.275510204081632626e+00 -9.681708943298584780e-01 6.565676668185180254e-03 3.316683847731417001e-01 1.565615680514919478e-02
1.324489795918367463e+00 -9.206916556126881757e-01 5.878666416772676540e-03 2.970694338221286368e-01 1.333832962933725018e-02
1.373469387755102078e+00 -8.725232464398918752e-01 5.140294808489976469e-03 2.658448390551246265e-01 1.141941294161254693e-02
1.422448979591836693e+00 -8.348249026481536772e-01 4.795447743101687380e-03 2.429571302425466983e-01 9.503478082871752095e-03
1.471428571428571530e+00 -7.996124383358259591e-01 4.239138070698799179e-03 2.229559811109357303e-01 8.221539761957993159e-03
1.520408163265306145e+00 -7.655051775429769778e-01 3.747856709266731215e-03 2.074101965813762438e-01 6.917899638787094324e-03
1.569387755102040760e+00 -7.329165129344107354e-01 3.511101681448737695e-03 1.958715925588640216e-01 6.236070176684140216e-03
