1.000000000000000056e-01 -1.948769032261000733e+00 2.656421031721478265e-03 9.757004475529204024e-01 2.246504590130982137e-04
2.000000000000000111e-01 -1.897143236192349036e+00 2.882569287143698766e-03 9.512491137713735556e-01 4.764740092766395207e-04
2.999999999999999889e-01 -1.843529573627022744e+00 2.936317012163730013e-03 9.255031699062159500e-01 6.750171385279853933e-04
4.000000000000000222e-01 -1.788662727841679567e+00 2.913522017067293312e-03 9.000743441821860147e-01 8.815364452977036969e-04
5.000000000000000000e-01 -1.730692034946720970e+00 3.068180019999644514e-03 8.717361864329419285e-01 1.211968513437522432e-03
5.999999999999999778e-01 -1.669094778581055927e+00 3.258973245139845133e-03 8.408031789226911856e-01 1.522743657021245365e-03
6.999999999999999556e-01 -1.603864180531249239e+00 3.489300852154585044e-03 8.095479457761991515e-01 1.907363513836214924e-03
8.000000000000000444e-01 -1.526478909948904228e+00 4.118283119900616705e-03 7.701192401255900766e-01 2.512555183971643125e-03
1.000000000000000000e+00 -1.331912240234477629e+00 6.339561845581931365e-03 6.467065160061874485e-01 8.095941485558977302e-03
1.100000000000000089e+00 -1.193993434221921834e+00 7.293780576240784831e-03 5.236394663560067775e-01 1.665603086828852317e-02
1.199999999999999956e+00 -1.051284091626158546e+00 6.787716962567166661e-03 3.828265328043759519e-01 1.823012068715673326e-02
1.300000000000000044e+00 -9.370929456391446921e-01 5.433580601498226581e-03 2.888170064402587056e-01 1.322565052687283728e-02
1.399999999999999911e+00 -8.482851769078759707e-01 4.025098833460651580e-03 2.310853686116656203e-01 9.186979370107727083e-03
1.500000000000000000e+00 -7.795601856303675525e-01 3.352370700850580611e-03 1.994132849153201492e-01 6.528223187328818788e-03
1.600000000000000089e+00 -7.165410959286974135e-01 2.823204316684769285e-03 1.745905195752189276e-01 4.701683597239862504e-03
1.699999999999999956e+00 -6.657761155937274022e-01 2.447046227303819460e-03 1.584465253098309712e-01 3.872424657906032783e-03
1.800000000000000044e+00 -6.213891065243706269e-01 2.073666396360505232e-03 1.478347014426505124e-01 3.188868891287936335e-03
1.899999999999999911e+00 -5.800118727747741731e-01 1.871820323319225727e-03 1.361390912830308664e-01 2.602926840459208069e-03
2.000000000000000000e+00 -5.474930166194139636e-01 1.619148993166924511e-03 1.294721817453168000e-01 2.237653105595044031e-03
2.500000000000000000e+00 -4.222752144248655970e-01 9.617324199808941106e-04 1.057826076267101845e-01 1.198637505543201495e-03
