1.000000000000000056e-01 -1.949560408295114122e+00 2.259780783075981524e-03 9.750936852343761174e-01 2.137093652432309199e-04
1.140000000000000041e-01 -1.942173131483269310e+00 2.034758811085127239e-03 9.711134556409131147e-01 2.812372872051158547e-04
1.280000000000000027e-01 -1.934807837274121534e+00 2.251912708145812833e-03 9.674135708712754411e-01 2.970483710968557789e-04
1.420000000000000151e-01 -1.927726107065097949e+00 1.978851032736987821e-03 9.639121937220459513e-01 3.003813589960517539e-04
1.559999999999999998e-01 -1.920279097697199955e+00 2.100050634048185056e-03 9.601345991146800207e-01 3.402071141623859017e-04
1.699999999999999845e-01 -1.913012211721215827e+00 1.982576449984582365e-03 9.565517970014587590e-01 3.750971119454536294e-04
1.839999999999999969e-01 -1.906508077483232810e+00 2.164284962940604250e-03 9.537438890686129600e-01 4.080849238711263213e-04
1.980000000000000093e-01 -1.898907644236131453e+00 2.035704890195312155e-03 9.502703874394523575e-01 4.219733022571404524e-04
2.119999999999999940e-01 -1.891269620636861104e+00 1.992786781344463819e-03 9.462982828471331320e-01 4.742386585633453860e-04
2.260000000000000064e-01 -1.883276633865471394e+00 2.183638826227855996e-03 9.417578674148427975e-01 5.213522786242986463e-04
2.399999999999999911e-01 -1.876247108747693737e+00 2.165360845113009376e-03 9.386797666768043058e-01 5.143986789616732374e-04
2.540000000000000036e-01 -1.868269650806663407e+00 2.219499737717929924e-03 9.347079644150797506e-01 5.348960167730046258e-04
2.680000000000000160e-01 -1.860939467900375899e+00 2.127412466327515631e-03 9.315521245595429489e-01 5.748508915415891573e-04
2.820000000000000284e-01 -1.853612902525293871e+00 2.112808329567211936e-03 9.278266421501158989e-01 6.057669152018088556e-04
2.959999999999999853e-01 -1.846483797298912100e+00 2.102359943959075227e-03 9.239764257402474090e-01 6.308106252208147769e-04
3.099999999999999423e-01 -1.838984728192287088e+00 2.102435739570174354e-03 9.198235505078069529e-01 7.001105433738113223e-04
3.239999999999999547e-01 -1.830945151912546587e+00 2.188911044753022884e-03 9.159393749020496855e-01 7.199271923512086174e-04
3.379999999999999671e-01 -1.821906301319822896e+00 2.121769600505586575e-03 9.115758311110666590e-01 7.843412497663392611e-04
3.519999999999999796e-01 -1.815617402608274311e+00 2.195045240505445923e-03 9.091152784195936087e-01 8.128792629392600673e-04
3.659999999999999920e-01 -1.807239433438201370e+00 2.313765949648905265e-03 9.043616358872553773e-01 8.618453457516533000e-04
3.800000000000000044e-01 -1.799452774760490925e+00 2.206527372986442741e-03 9.004462498316284647e-01 8.318721151508241991e-04
3.940000000000000169e-01 -1.791600984173733702e+00 2.218496727931203085e-03 8.965784947681191275e-01 8.815938403144393028e-04
4.079999999999999183e-01 -1.782930058470148182e+00 2.464562787328002710e-03 8.930617278022963124e-01 9.047823730866244455e-04
4.219999999999999307e-01 -1.775820993768799205e+00 2.249092650966180544e-03 8.889277745417424326e-01 9.752617337125914958e-04
