-2.219021568245507225e+00 -1.226441067050673128e+00 -1.499396761229970565e+00 -1.971738885820047082e+00 -2.369475292054060933e+00 -1.855631059013592044e+00 2.410463996900226835e+00 -1.026706209969490802e+00 -1.418554253446131730e+00 -2.650795827610740396e+00 -2.069903088593880724e+00 -2.036541217764873846e+00 -1.581744275271121047e+00 -3.103083639942726180e+00 -2.664073196228521567e+00 2.976039138270659468e+00
-2.645607170591160795e+00 -2.193599146977473158e+00 -7.468652190971560856e-01 -2.206083574724884588e+00 -1.803936155923600015e+00 -1.644110630914588755e+00 -2.154215140969849784e+00 -1.776943844986297982e+00 -1.184688338747074132e+00 2.772239628681707480e-01 -2.735456527954089445e+00 -1.861839257278710136e+00 -2.237775160235318417e+00 -2.908938906008288861e+00 2.919179164886807065e+00 -2.833897988399570078e+00
-2.038504575880561109e+00 -1.560199997018128615e+00 -1.566181616795032872e+00 -1.598543012712166700e+00 -1.951228294484255832e+00 -2.049298329782437200e+00 -1.376204070645313804e+00 -1.275483193931171932e+00 -2.322776698844514431e+00 -1.622788349780077022e+00 -1.150737763751445542e+00 -1.515598944554470195e+00 -2.271999399538028985e+00 -1.976410705697205783e+00 -2.684259205114446267e+00 -1.137753352237810711e+00
-1.047315115831598531e+00 -1.642366321400332785e+00 -1.039876660349096538e+00 -1.301307921425836067e+00 -7.836827671242916349e-01 -1.705830106640952915e+00 -1.796862246210258585e+00 -1.197980418872275576e+00 -1.684281682561757254e+00 -1.069501108485176877e+00 -1.732818038546938944e+00 -6.007445277206820977e-01 -1.026065121217662357e+00 -5.046585506743689331e-01 -2.968538292917262567e+00 -2.273561234818874066e+00
-1.199486395121134752e+00 -6.725783148454210769e-01 -8.276462956125983927e-01 -8.445976853392263006e-01 -5.753883464463329656e-01 -2.060958677872710254e+00 -2.018361591346876871e+00 2.772494381685017828e+00 -2.869797231842952989e+00 -1.644097382807497398e+00 -1.188403130701932486e+00 4.671543721878751443e-01 -1.783999220284176790e+00 -1.720083877645613324e+00 -2.114178300899629104e+00 -1.852850715801924952e+00
-1.878988118392169504e+00 -1.952128518825045012e+00 -1.042266911414887476e+00 -1.800936818875379819e+00 -9.861773943338097981e-01 -1.721323005864668243e+00 -1.590911558999349218e+00 -2.430686207243701435e+00 -2.418446071733125979e+00 -1.947319939534952526e+00 -1.029385976368564437e+00 -2.604945352480878107e+00 -1.524251601244404064e+00 -1.839026654514106074e+00 -1.711026537252918089e+00 -7.200346957719920837e-01
-1.762257687366481251e+00 -2.614391335198670507e+00 -2.856030632176877138e+00 -1.020336324180224130e+00 -1.176803163002292818e+00 -2.080358494165685190e+00 -2.133206567851113178e+00 -3.092718278182883029e+00 -2.584419330307660800e+00 -1.751954192652415365e+00 -2.469695608437143086e+00 -2.343941765789927967e+00 -1.814429092650733821e+00 -1.761146853388854683e-01 -1.363892632524699611e+00 -6.414861763165830011e-01
-1.967278795858572904e+00 -2.219922121662412540e+00 -1.988542518790896052e+00 1.992261146469713529e+00 -2.099893794715910644e+00 -2.685481648427709089e+00 -1.776114497396104719e+00 -2.565162176070785893e+00 -2.846285469820505121e+00 3.078840990033947733e+00 -2.522417518292062510e+00 -2.909010864235827665e+00 -2.027109829591466017e+00 -2.618560139565906830e+00 -2.299841997043069686e+00 -1.947087546622399135e+00
-2.655852619901618361e+00 -2.859586883254690459e+00 2.755039282325272509e+00 2.625963642325953362e+00 -2.560705787449746751e+00 -2.955297163893852108e+00 -2.348726416189319988e+00 -2.381420513481051326e+00 -1.824841163856560922e+00 -1.592470658185816124e+00 -2.098924424149190227e+00 3.112478017403967012e+00 -2.498299468188096117e+00 -2.609730624813126454e+00 -2.508790703973109437e+00 -2.613730649910902759e+00
-2.681149446457021135e+00 2.829229988502152793e+00 2.862668280890725114e+00 2.711707766597364788e+00 2.707923844576204608e+00 2.793317637568489165e+00 -2.653226439537591297e+00 -2.279294179125920028e+00 -2.230939309187392805e+00 -1.518634921908823321e+00 -1.574575800061400077e+00 -2.111492702620481499e+00 -2.701390541226607933e+00 -2.605054775266176126e+00 1.899381219741472782e+00 2.115523635938641789e+00
-2.142511375166658905e+00 -2.911109326507185902e+00 -2.509175289928006869e+00 1.225105802597175497e+00 2.718383640144715674e+00 2.244788552062177089e+00 2.535984167328710903e+00 -2.213902001237949335e+00 -2.796455983972667703e+00 -7.482380939172273981e-01 -1.207093447261727182e+00 -1.876139887584549193e+00 -2.119116253353480861e+00 2.986409737797476982e+00 -3.119576240788963784e+00 3.090877045990155558e+00
-2.632015686812058330e+00 -2.814867219059371983e+00 3.058682043713245591e+00 1.875917020861940232e+00 -1.896689982979951061e+00 2.537308189218106858e+00 2.787781542116033684e+00 2.484065087360896928e+00 2.759276995182214254e+00 2.279027288121952211e+00 -1.360804778677899396e+00 -1.947217357475527377e+00 -2.482479862818359972e+00 -1.903221043965100279e+00 1.620376742147871196e+00 1.890806100147519597e+00
